round,hospital,train_loss,test_loss,micro_f1,precision,recall,macro_f1,macro_precision,macro_recall
13,ningbo,0.07062658114796658,0.08094969303480216,0.8501081847347609,0.8791666666666667,0.822909143434927,0.5065812553375938,0.538296350614614,0.50488191218888
13,ptb-xl,0.10848496269307209,0.10392011430808573,0.8461161879895561,0.8748101906529442,0.8192447464054353,0.48281072621626225,0.5331827602665722,0.46311847525561145
14,chapman_shaoxing,0.0824583723721927,0.07973389702422892,0.8681925808997633,0.8863819500402901,0.8507347254447022,0.6105230304027286,0.6652065187889982,0.6074230876767187
14,cpsc_2018,0.1056356151526173,0.08558828398585319,0.8151465798045603,0.839765100671141,0.7919303797468354,0.4383631779811044,0.4360403073398597,0.44571384792573904
14,georgia,0.1532846117282615,0.1515345791155852,0.7401983939537081,0.7978615071283096,0.6903083700440529,0.5852323200322408,0.6184984644306505,0.5656946933465675
14,ningbo,0.06913006880556954,0.08433606118629021,0.8390214436726064,0.8789748457522544,0.8025422504694497,0.4844906688290112,0.5073056729504758,0.4841796954990225
14,ptb-xl,0.10742616902031146,0.10573697862827959,0.8373956594323874,0.8876305078747124,0.7925422657607837,0.45959123196672486,0.5580211314071961,0.43741714178088387
15,chapman_shaoxing,0.08148378334670563,0.07617404504473936,0.8719572531169603,0.892987434130523,0.8518948182521269,0.6287682280109071,0.6961140522965416,0.600300817673266
15,cpsc_2018,0.10118801043679317,0.0813809151450793,0.8252508361204013,0.875,0.7808544303797469,0.4218904316488073,0.41932548290653066,0.4264193714378958
15,georgia,0.1533727656465535,0.15615736099990826,0.7392889699179581,0.7658168083097262,0.7145374449339207,0.5867085927911094,0.619190537714466,0.570218016653938
15,ningbo,0.06867963154977663,0.07992295573399003,0.8493906645205794,0.9048007838014369,0.8003755597284414,0.494621410651624,0.5688225683889271,0.4728172041665644
15,ptb-xl,0.10558922562974828,0.10395280452367243,0.8448149056141211,0.8749153689911984,0.8167167009006162,0.4892048806839195,0.5258418737336107,0.4796259520008835
16,chapman_shaoxing,0.07994818129436353,0.07820558756337327,0.8672635266640716,0.8730407523510971,0.8615622583139985,0.6171980496404873,0.6347170269427939,0.6167656423631956
16,cpsc_2018,0.10089809960375229,0.08097489376862844,0.8263572316618317,0.8677110530896431,0.7887658227848101,0.45257635706155597,0.4813561969848923,0.431947008570642
16,georgia,0.1509199419113643,0.14958132318790676,0.7515095215977705,0.7946954813359528,0.7127753303964758,0.5916761956702133,0.6550017531002695,0.5778178285526311
16,ningbo,0.06742655319489116,0.07556311678274402,0.8577051165607024,0.9009381459691524,0.81843131590351,0.5227256288729728,0.5689134740538703,0.5016848774820776
16,ptb-xl,0.10583058408967895,0.10445336206415987,0.828060522696011,0.9081651895153686,0.7609416969505451,0.4541323143191623,0.5822126146303113,0.4286508244365395
